Title,Link,Score,Image Link,Genres
,https://myanimelist.net/manga/101396/Sasaki_to_Miyano,8.53,https://cdn.myanimelist.net/r/50x70/images/manga/3/187122.webp?s=ea3e7dbaa0473d006af37724a3bf66f5,
,https://myanimelist.net/manga/108177/Monogatari_Series__Monster_Season,8.53,https://cdn.myanimelist.net/r/50x70/images/manga/1/198051.webp?s=d44dd02d463a8ed9746205c37556e302,"Comedy, Mystery, Supernatural"
,https://myanimelist.net/manga/129621/Medalist,8.53,https://cdn.myanimelist.net/r/50x70/images/manga/3/235204.webp?s=1baf49f95379fa4a48f3dfcdc6647e99,"Award Winning, Drama, Sports"
,https://myanimelist.net/manga/134744/The_Legend_of_the_Northern_Blade,8.53,https://cdn.myanimelist.net/r/50x70/images/manga/3/243483.webp?s=07ea0a3ea8c3a19fdfbd2f4e17e2c500,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/137303/Hirayasumi,8.53,https://cdn.myanimelist.net/r/50x70/images/manga/2/249992.webp?s=3048ea18c0a820d337e9fd0a844aa96c,
,https://myanimelist.net/manga/33327/Tokyo_Ghoul,8.53,https://cdn.myanimelist.net/r/50x70/images/manga/3/114037.webp?s=a72579127cdfe6a6088d6bfe93f8c534,"Action, Fantasy, Horror"
,https://myanimelist.net/manga/39859/Steins_Gate,8.52,https://cdn.myanimelist.net/r/50x70/images/manga/3/72649.webp?s=3414b3ac72967d750ecc470d4d867915,"Sci-Fi, Suspense"
,https://myanimelist.net/manga/147171/Eleceed,8.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/260660.webp?s=4d97d5eb02af48efa0c8aac7dadf1740,
,https://myanimelist.net/manga/81211/Shuumatsu_Nani_Shitemasu_ka_Isogashii_desu_ka_Sukutte_Moratte_Ii_desu_ka,8.52,https://cdn.myanimelist.net/r/50x70/images/manga/3/174609.webp?s=bc5a7ec54ac85bba5c0ae17dc5f47e83,"Drama, Fantasy, Romance, Sci-Fi"
,https://myanimelist.net/manga/21498/Umineko_no_Naku_Koro_ni_Chiru_-_Episode_5__End_of_the_Golden_Witch,8.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/273941.webp?s=b50b8b6e73ceaf985da141fec417a3a7,"Drama, Fantasy, Horror, Mystery, Supernatural, Suspense"
,https://myanimelist.net/manga/44307/Kakukaku_Shikajika,8.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/154270.webp?s=fdc31971dab2cdbfceb9f21b0ba613b3,"Award Winning, Slice of Life"
,https://myanimelist.net/manga/93097/Monogatari_Series__Off_Season,8.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/181555.webp?s=f6c5d89d697d02ca115274bdecab9a91,"Comedy, Drama, Mystery, Supernatural"
,https://myanimelist.net/manga/214/Kidou_Senshi_Gundam__The_Origin,8.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/151300.webp?s=bb448157fcc4aee458d62d0096f0ffac,"Action, Award Winning, Drama, Sci-Fi"
,https://myanimelist.net/manga/1342/Baccano,8.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/172736.webp?s=27ce87615d2cdf82b31772734ec59fbf,"Action, Fantasy, Mystery"
,https://myanimelist.net/manga/30/Ouran_Koukou_Host_Club,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/267782.webp?s=3a6f15602e976213f3b02813105632dd,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/3649/Fate_Zero,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/186073.webp?s=70a554106086c8322c2e70bb6f1e7cda,"Action, Fantasy"
,https://myanimelist.net/manga/11734/Watashitachi_no_Shiawase_na_Jikan,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/66993.webp?s=46a43086434681b4e111a966dc35ce55,"Drama, Romance"
,https://myanimelist.net/manga/79085/Given,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/1/172497.webp?s=0665f848cf5a089465ef69435d5864e8,"Boys Love, Drama"
,https://myanimelist.net/manga/79993/Umineko_no_Naku_Koro_ni_Chiru,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/185817.webp?s=8f8a86a13009df77d71f9f568d47bc13,"Fantasy, Horror, Mystery, Supernatural, Suspense"
,https://myanimelist.net/manga/28393/Sakamichi_no_Apollon,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/254787.webp?s=502746c3365cc45a18c66edfa5ebd16f,"Award Winning, Drama, Romance"
,https://myanimelist.net/manga/164926/Webtoon_Character_Na_Kang_Lim,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/1/292948.webp?s=db614744b540069cd60f5b7e818b11a4,
,https://myanimelist.net/manga/119161/Spy_x_Family,8.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/219741.webp?s=06d686c1c5763832235decb9d4a844b1,"Action, Comedy"
,https://myanimelist.net/manga/113010/Bakemonogatari,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/2/210355.webp?s=314ead84b6633aab8a9e3b962a4be377,"Action, Comedy, Drama, Mystery, Romance, Supernatural"
,https://myanimelist.net/manga/115506/Yagate_Kimi_ni_Naru__Saeki_Sayaka_ni_Tsuite,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/3/222780.webp?s=ebf16859f7dab0e4199de287267653f2,"Drama, Girls Love"
,https://myanimelist.net/manga/121504/Yubisaki_to_Renren,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/5/262471.webp?s=1dd0e5d04e1e86561545408af47f9521,
,https://myanimelist.net/manga/56529/Bungou_Stray_Dogs,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/2/288894.webp?s=01b92e52ebccc772ecc84346b578c3ff,"Action, Mystery, Supernatural"
,https://myanimelist.net/manga/92299/Berserk__Shinen_no_Kami_2,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/1/162254.webp?s=74a547ac42d1429341b9f09c859b9937,
,https://myanimelist.net/manga/104538/Kimi_no_Suizou_wo_Tabetai,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/2/191611.webp?s=2a2df43af0bbeddde6a20ff9a892df22,"Drama, Romance"
,https://myanimelist.net/manga/141120/The_Boxer,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/3/251281.webp?s=822b987fa53d8728be0681b54e455aba,"Drama, Sports"
,https://myanimelist.net/manga/146878/Return_of_the_Blossoming_Blade,8.49,https://cdn.myanimelist.net/r/50x70/images/manga/2/275074.webp?s=f3b8ae46e405fa20f463ddc747f982fc,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/85719/Blue_Giant,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/1/148869.webp?s=30029f790d3851e59b777671ba79f940,
,https://myanimelist.net/manga/87610/Tensei_shitara_Slime_Datta_Ken,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/3/152383.webp?s=aa0764dc0a55d3018e7f8b1e0f732f3a,
,https://myanimelist.net/manga/88639/Ohayou_Ibarahime,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/3/164641.webp?s=8217f661f78e7ef4c640d6b3bcc702e9,"Romance, Supernatural"
,https://myanimelist.net/manga/111213/Bastard,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/1/205549.webp?s=dc250d0f51961f350a1f09b32c4d6984,"Drama, Horror, Mystery, Romance"
,https://myanimelist.net/manga/114745/Blue_Lock,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/5/213340.webp?s=69f8183298c7cb4686992dcab58a8794,"Award Winning, Sports"
,https://myanimelist.net/manga/119072/Here_U_Are,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/1/226061.webp?s=8e38b7733e4465ca623226071bc6b31f,"Boys Love, Drama, Slice of Life"
,https://myanimelist.net/manga/38071/Spirit_Circle,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/2/161198.webp?s=c5621140f80aafdbc8c232d14fa25b8e,"Action, Adventure, Comedy, Drama, Romance, Supernatural"
,https://myanimelist.net/manga/46282/Chikan_Otoko,8.48,https://cdn.myanimelist.net/r/50x70/images/manga/4/155148.webp?s=2e6a0013b5bf003ffbf5eddc3b4636b8,"Comedy, Drama, Romance, Slice of Life"
,https://myanimelist.net/manga/25515/JoJo_no_Kimyou_na_Bouken_Part_8__JoJolion,8.47,https://cdn.myanimelist.net/r/50x70/images/manga/1/179885.webp?s=536aebd8498ce6c73739b4e1cae87ff8,"Action, Adventure, Award Winning, Mystery, Supernatural"
,https://myanimelist.net/manga/1183/Cross_Game,8.47,https://cdn.myanimelist.net/r/50x70/images/manga/1/260530.webp?s=1b9d2c6b4615c737888e65b95ead665c,"Award Winning, Comedy, Drama, Romance, Sports"
,https://myanimelist.net/manga/121269/Who_Made_Me_a_Princess,8.47,https://cdn.myanimelist.net/r/50x70/images/manga/1/222587.webp?s=64502c47d1dd480d55deb76159cd0064,"Drama, Fantasy"
,https://myanimelist.net/manga/123649/Otonari_no_Tenshi-sama_ni_Itsunomanika_Dame_Ningen_ni_Sareteita_Ken,8.47,https://cdn.myanimelist.net/r/50x70/images/manga/2/235341.webp?s=e4da58a0ba72cc6c3413c5b75e3fda04,"Comedy, Romance"
,https://myanimelist.net/manga/93753/Vanitas_no_Karte,8.47,https://cdn.myanimelist.net/r/50x70/images/manga/2/176009.webp?s=3c12306283b8f950f27ce80f9ec6b6d1,
,https://myanimelist.net/manga/97244/Shimanami_Tasogare,8.47,https://cdn.myanimelist.net/r/50x70/images/manga/2/174018.webp?s=2e31441f7ea89d8939c52e8ae777b87e,"Drama, Slice of Life"
,https://myanimelist.net/manga/36413/Hinamatsuri,8.46,https://cdn.myanimelist.net/r/50x70/images/manga/3/285804.webp?s=815d7f5a2e352635c0cf427f05cc3a7e,"Comedy, Supernatural"
,https://myanimelist.net/manga/112988/blanc,8.46,https://cdn.myanimelist.net/r/50x70/images/manga/2/239600.webp?s=cfa65e26150716e0417ad950e9f885f0,"Boys Love, Drama, Slice of Life"
,https://myanimelist.net/manga/43/Eyeshield_21,8.46,https://cdn.myanimelist.net/r/50x70/images/manga/2/165586.webp?s=ce60590b0946f3c5c673bcc1a2ea79c0,
,https://myanimelist.net/manga/7519/Kami_nomi_zo_Shiru_Sekai,8.46,https://cdn.myanimelist.net/r/50x70/images/manga/2/188974.webp?s=70f1d0f06db11c1314bd31db05416fa8,"Comedy, Fantasy, Romance, Supernatural"
,https://myanimelist.net/manga/3299/Ookami_to_Koushinryou,8.45,https://cdn.myanimelist.net/r/50x70/images/manga/3/153861.webp?s=60e931ce359e7c6fe5c65bdac6ea8a66,"Adventure, Drama, Fantasy, Romance, Supernatural"
,https://myanimelist.net/manga/4658/Fullmetal_Alchemist,8.45,https://cdn.myanimelist.net/r/50x70/images/manga/1/202288.webp?s=1d692d335932da2203c12a50b892ceba,"Action, Adventure, Drama, Fantasy"
,https://myanimelist.net/manga/7482/Rainbow__Nisha_Rokubou_no_Shichinin,8.45,https://cdn.myanimelist.net/r/50x70/images/manga/2/217981.webp?s=fad129d2a672a7700f6318dc12fe7001,"Award Winning, Drama"
,https://myanimelist.net/manga/100323/Yuukoku_no_Moriarty,8.45,https://cdn.myanimelist.net/r/50x70/images/manga/1/186121.webp?s=318a4c3d61c32229c4a8f3fbb75852b4,"Mystery, Suspense"
,https://myanimelist.net/manga/115922/Kage_no_Jitsuryokusha_ni_Naritakute,8.45,https://cdn.myanimelist.net/r/50x70/images/manga/1/269801.webp?s=f3653bf9948aeea65bd91fcb4fd2f6c5,"Action, Comedy, Fantasy"
,https://myanimelist.net/manga/42001/Song_of_the_Long_March,8.45,https://cdn.myanimelist.net/r/50x70/images/manga/2/168139.webp?s=6c378b34b828ec13676f810aa532c1c4,"Action, Adventure, Drama"
,https://myanimelist.net/manga/1032/Doraemon,8.44,https://cdn.myanimelist.net/r/50x70/images/manga/2/298132.webp?s=b5b05c6cd0df93f9b20605073ae9c1bd,"Adventure, Award Winning, Comedy, Sci-Fi, Slice of Life"
,https://myanimelist.net/manga/3285/Holyland,8.44,https://cdn.myanimelist.net/r/50x70/images/manga/3/258962.webp?s=614f4e4daf0f72164856f2e6779301c7,
,https://myanimelist.net/manga/6812/Kyou_kara_Ore_wa,8.44,https://cdn.myanimelist.net/r/50x70/images/manga/2/266260.webp?s=482e27eeafa023b756d3af9e24cc65aa,"Action, Comedy"
,https://myanimelist.net/manga/112370/Spirit_Fingers,8.44,https://cdn.myanimelist.net/r/50x70/images/manga/2/206123.webp?s=ac6d02768a441208fa1e1a6da4193256,"Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/117851/Shimeji_Simulation,8.44,https://cdn.myanimelist.net/r/50x70/images/manga/2/227584.webp?s=64947fba219980228620844acce7c019,
,https://myanimelist.net/manga/119279/Hirano_to_Kagiura,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/221355.webp?s=ea15fe30a221c7b84de749bc573c665f,"Boys Love, Slice of Life"
,https://myanimelist.net/manga/21499/Umineko_no_Naku_Koro_ni_Chiru_-_Episode_6__Dawn_of_the_Golden_Witch,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/273942.webp?s=0cd54fe82d5e803204e93ae1d73e0460,"Drama, Horror, Mystery, Supernatural"
,https://myanimelist.net/manga/29211/Gekkan_Shoujo_Nozaki-kun,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/208752.webp?s=c02054a8acd00d4ca3a3393913d92b5b,"Comedy, Romance"
,https://myanimelist.net/manga/48399/No_Game_No_Life,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/188186.webp?s=04ee8b331cbd20c60fcf82b20293ac06,"Comedy, Fantasy, Ecchi"
,https://myanimelist.net/manga/143325/Lost_in_the_Cloud,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/260548.webp?s=e1883e3ae6bfc3e20f88b3d18ca59026,
,https://myanimelist.net/manga/42/Dragon_Ball,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/267793.webp?s=25bead08abd31db49c087fbe96fcb495,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/743/21st_Century_Boys,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/263856.webp?s=1ec2c27f9c14c1e5cd2adb818e66131b,"Award Winning, Drama, Mystery, Sci-Fi"
,https://myanimelist.net/manga/1469/Glass_no_Kamen,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/264109.webp?s=ff68ffd734b2402e6c7ddbaf853e0766,"Drama, Romance"
,https://myanimelist.net/manga/17051/Barakamon,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/216099.webp?s=e3a190245fb083d176e8b81c3970b896,"Comedy, Slice of Life"
,https://myanimelist.net/manga/98380/Bungou_Stray_Dogs,8.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/180919.webp?s=8a917e32d1e4d466da235ce1e76fa744,"Action, Mystery, Supernatural"
,https://myanimelist.net/manga/119184/Solo_Leveling,8.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/265759.webp?s=120acc382ed5324979014437264165cc,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/124374/Souyaku_Toaru_Majutsu_no_Index,8.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/229100.webp?s=b550ae9b9b82ea4f4e2104019c4ea15a,
,https://myanimelist.net/manga/135496/Dandadan,8.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/248746.webp?s=27268c784e80f257f7157532a44d3065,"Action, Comedy, Supernatural"
,https://myanimelist.net/manga/3807/Juuni_Kokuki,8.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/157938.webp?s=27832b64c447780976ebe089e2b58387,
,https://myanimelist.net/manga/658/Mugen_no_Juunin,8.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/279869.webp?s=d76273bed1e6dedba13164da96e7bcd0,"Action, Adventure, Drama, Supernatural"
,https://myanimelist.net/manga/3572/Tobaku_Mokushiroku_Kaiji,8.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/286560.webp?s=15d0e71747b8b6204d9c8010ad7290aa,"Award Winning, Drama"
,https://myanimelist.net/manga/3866/Kuroshitsuji,8.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/248448.webp?s=4bb56498eafd5cd10679ab7ab84fd1ce,"Action, Fantasy, Mystery, Supernatural"
,https://myanimelist.net/manga/42451/Horimiya,8.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/245008.webp?s=6350244427b1df21463db1c1082e7bb4,
,https://myanimelist.net/manga/87397/Shiori_Experience__Jimi_na_Watashi_to_Hen_na_Ojisan,8.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/151902.webp?s=f4306e9e40f3f10125216e76209f35b9,"Comedy, Supernatural"
,https://myanimelist.net/manga/121213/Kimi_wa_Houkago_Insomnia,8.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/221335.webp?s=f94371b58c2adbb7023ab561f12e1010,
,https://myanimelist.net/manga/110771/Toshokan_no_Daimajutsushi,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/3/208938.webp?s=590295673168a99d3c966dbb9f0d976e,
,https://myanimelist.net/manga/88930/Youjo_Senki,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/2/155214.webp?s=d1d888775c59b28d6f17cddf5a5122aa,"Action, Fantasy"
,https://myanimelist.net/manga/93699/Innocent_Rouge,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/1/167646.webp?s=a9ee72b30d3526e10e1b9018cf84e68e,"Award Winning, Drama"
,https://myanimelist.net/manga/94376/Yuru_Camp%E2%96%B3,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/1/168083.webp?s=56c7d87244e59d8410c26ebfde96b767,
,https://myanimelist.net/manga/419/Nodame_Cantabile,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/2/153962.webp?s=fd360e4bf105d390b5c11999357ec6ef,"Award Winning, Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/974/Basara,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/1/185359.webp?s=a2f3038ac51496056e7a3c86da3cd202,"Adventure, Award Winning, Drama, Fantasy, Romance"
,https://myanimelist.net/manga/8967/Onanie_Master_Kurosawa,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/3/212092.webp?s=c0c6d742175d74e862c6ffa05410c905,
,https://myanimelist.net/manga/77597/Adachi_to_Shimamura,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/1/134265.webp?s=90508af77806e40cea77eab1cb987f4e,"Girls Love, Slice of Life"
,https://myanimelist.net/manga/138406/Natsu_e_no_Tunnel_Sayonara_no_Deguchi,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/1/247761.webp?s=7583138558c8bba2d54322ef4e6d4e55,"Drama, Mystery, Sci-Fi"
,https://myanimelist.net/manga/155861/Kininatteru_Hito_ga_Otoko_ja_Nakatta,8.40,https://cdn.myanimelist.net/r/50x70/images/manga/3/288182.webp?s=41ec7562bf2b04cebbd5054dcf51e9af,
,https://myanimelist.net/manga/138673/Look_Back,8.39,https://cdn.myanimelist.net/r/50x70/images/manga/3/249833.webp?s=c5ed84cc5e8a8e2a8eb392b7434231d5,
,https://myanimelist.net/manga/99314/Kimi_no_Na_wa,8.39,https://cdn.myanimelist.net/r/50x70/images/manga/1/182270.webp?s=0a2885ed8afb1d4dc4590160c17ec0ba,
,https://myanimelist.net/manga/133641/Villains_Are_Destined_to_Die,8.39,https://cdn.myanimelist.net/r/50x70/images/manga/5/303096.webp?s=d69af5bb116c8f7ee5afcf07f8fc4a99,"Drama, Fantasy, Romance"
,https://myanimelist.net/manga/62795/Tomodachi_Game,8.39,https://cdn.myanimelist.net/r/50x70/images/manga/1/302138.webp?s=618882acb9c552f0450eea38b5555334,
,https://myanimelist.net/manga/3573/Tobaku_Hakairoku_Kaiji,8.39,https://cdn.myanimelist.net/r/50x70/images/manga/1/302202.webp?s=1154107a28a9a93fcd656d341d37dbd7,
,https://myanimelist.net/manga/8586/The_Breaker,8.39,https://cdn.myanimelist.net/r/50x70/images/manga/2/270151.webp?s=5bab977948060d2c2de938abe2eaea76,"Action, Comedy, Drama"
,https://myanimelist.net/manga/768/Gunnm,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/274715.webp?s=2676b3031224691e964bf88f1f243bb3,"Action, Sci-Fi"
,https://myanimelist.net/manga/2921/Kaichou_wa_Maid-sama,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/267328.webp?s=2dac55fa8191510f85a90eeb3c6a3f15,"Comedy, Romance"
,https://myanimelist.net/manga/3082/Nichijou,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/2/308847.webp?s=86bb95cc8619c9741c9f3854e09166f7,
,https://myanimelist.net/manga/6164/My_Girl,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/259105.webp?s=4865257cd5b7eed6e2c5822a8a9f320a,"Drama, Slice of Life"
,https://myanimelist.net/manga/12854/Toaru_Majutsu_no_Index,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/176880.webp?s=b0f4d43041be87f6778c96c95e44b357,"Action, Fantasy, Sci-Fi"
,https://myanimelist.net/manga/93516/SQ__Begin_W_Your_Name,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/165495.webp?s=cbf1e866b5289ed118f0a8d68857736a,"Comedy, Girls Love, Slice of Life"
,https://myanimelist.net/manga/26728/No6,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/2/129825.webp?s=869b4d3207fef97aac53631fd7e5329e,"Action, Mystery, Sci-Fi"
,https://myanimelist.net/manga/33031/Imawa_no_Kuni_no_Alice,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/137237.webp?s=350750d6d8aef3f25f4d381bb0e8332f,"Action, Horror, Supernatural"
,https://myanimelist.net/manga/48621/Koe_no_Katachi,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/5/86737.webp?s=a2fb5e13772336007233d608bed555b0,
,https://myanimelist.net/manga/110160/Mata_Onaji_Yume_wo_Miteita,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/207726.webp?s=f027530ca4ab27274241235efed3ab91,
,https://myanimelist.net/manga/166372/Love_Bullet,8.38,https://cdn.myanimelist.net/r/50x70/images/manga/3/307661.webp?s=2b1f27832eeca253c8cee8f7996bbd35,"Action, Drama, Girls Love, Supernatural"
,https://myanimelist.net/manga/95012/Kumo_desu_ga_Nani_ka,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/2/170075.webp?s=29e553bdc4bf0e8a6fe1fd17014856ea,"Action, Adventure, Comedy, Fantasy"
,https://myanimelist.net/manga/10/xxxHOLiC,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/3/217533.webp?s=1c5cd23c8f21b8cd4de194be1b949c73,"Comedy, Drama, Mystery, Supernatural"
,https://myanimelist.net/manga/106/Cardcaptor_Sakura,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/3/259289.webp?s=d1d2638bf387f1a1a323ad68ec749bc0,"Adventure, Award Winning, Comedy, Fantasy, Romance"
,https://myanimelist.net/manga/401/Kiseijuu,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/2/188928.webp?s=76614a082d01ae9937835294b5874782,"Action, Award Winning, Horror, Sci-Fi"
,https://myanimelist.net/manga/1414/SKET_Dance,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/1/173959.webp?s=da12cad1b6edafa2391e35e1c5634c5c,"Award Winning, Comedy, Drama"
,https://myanimelist.net/manga/9711/Bakuman,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/1/208974.webp?s=302fbcb38274153cea499124a7c6eba5,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/149493/Daytime_Star,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/2/265157.webp?s=ab9403fa23525f89730aecbd729d4295,
,https://myanimelist.net/manga/122663/Tower_of_God,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/2/223694.webp?s=628b99459a01de90667272021fe87644,"Action, Adventure, Drama, Fantasy, Mystery"
,https://myanimelist.net/manga/87609/Tensei_shitara_Slime_Datta_Ken,8.37,https://cdn.myanimelist.net/r/50x70/images/manga/3/167639.webp?s=35a1749061c64e52723cbd7b84b6c77b,"Award Winning, Fantasy"
